Chrom,Start,End,Marker,Pos,GWR-100-104,GWR-100-108,GWR-100-11,GWR-100-110,GWR-100-113,GWR-100-117,GWR-100-119,GWR-100-121,GWR-100-126,GWR-100-132,GWR-100-135,GWR-100-139,GWR-100-14,GWR-100-149,GWR-100-150,GWR-100-151,GWR-100-152,GWR-100-156,GWR-100-172,GWR-100-175,GWR-100-182,GWR-100-185,GWR-100-187,GWR-100-19,GWR-100-193,GWR-100-199,GWR-100-20,GWR-100-203,GWR-100-21,GWR-100-210,GWR-100-211,GWR-100-212,GWR-100-215,GWR-100-217A,GWR-100-221,GWR-100-222,GWR-100-227,GWR-100-240,GWR-100-245,GWR-100-250,GWR-100-252,GWR-100-255,GWR-100-258,GWR-100-262,GWR-100-27,GWR-100-273,GWR-100-275,GWR-100-276,GWR-100-277,GWR-100-28,GWR-100-283,GWR-100-284,GWR-100-286,GWR-100-30,GWR-100-304,GWR-100-308,GWR-100-309,GWR-100-313,GWR-100-315,GWR-100-320,GWR-100-321,GWR-100-329,GWR-100-33,GWR-100-343,GWR-100-345,GWR-100-346,GWR-100-349,GWR-100-350,GWR-100-352,GWR-100-364,GWR-100-369,GWR-100-370,GWR-100-372,GWR-100-374,GWR-100-379,GWR-100-385,GWR-100-386,GWR-100-387,GWR-100-39,GWR-100-392,GWR-100-394,GWR-100-4,GWR-100-400,GWR-100-401,GWR-100-402,GWR-100-415,GWR-100-428,GWR-100-433,GWR-100-439,GWR-100-442,GWR-100-443,GWR-100-445,GWR-100-447,GWR-100-450,GWR-100-457,GWR-100-458,GWR-100-459,GWR-100-462,GWR-100-465,GWR-100-466,GWR-100-467,GWR-100-477,GWR-100-478,GWR-100-479,GWR-100-480,GWR-100-481,GWR-100-483,GWR-100-488,GWR-100-49,GWR-100-492,GWR-100-497,GWR-100-504,GWR-100-53,GWR-100-54,GWR-100-69,GWR-100-73,GWR-100-76,GWR-100-84,GWR-100-90,GWR-100-91,GWR-100-92,GWR-100-95,GWR-100-96,GWR-100-99,IFG-100-462,XXX-100-105,XXX-100-110,XXX-100-114,XXX-100-115,XXX-100-116,XXX-100-117,XXX-100-118,XXX-100-124,XXX-100-128,XXX-100-129,XXX-100-133,XXX-100-137,XXX-100-149,XXX-100-155,XXX-100-158,XXX-100-165,XXX-100-170,XXX-100-173,XXX-100-175,XXX-100-186,XXX-100-2,XXX-100-20,XXX-100-232,XXX-100-237,XXX-100-242,XXX-100-249,XXX-100-25,XXX-100-32,XXX-100-33,XXX-100-39,XXX-100-47,XXX-100-58,XXX-100-59,XXX-100-60,XXX-100-62,XXX-100-65,XXX-100-66,XXX-100-70,XXX-100-71,XXX-100-73,XXX-100-80,XXX-100-82,XXX-100-93
Chr04,851,900,04_851_900,Chr04_18759259_19314881,B,B,A,B,NA,B,B,B,NA,B,B,A,B,A,NA,B,B,B,A,A,A,B,A,NA,NA,NA,A,A,A,A,NA,NA,A,A,A,A,A,NA,B,B,A,NA,B,A,A,A,A,B,A,B,B,NA,B,B,NA,NA,A,A,A,A,B,B,NA,B,NA,B,A,A,A,B,NA,A,A,B,B,B,B,B,B,A,B,NA,A,B,B,B,NA,B,A,B,NA,NA,A,NA,NA,B,B,A,A,A,A,NA,B,A,A,B,NA,NA,NA,B,B,B,A,B,NA,A,A,A,NA,A,NA,NA,A,B,A,B,A,A,A,A,A,B,A,B,B,A,B,B,B,A,A,NA,A,A,B,B,A,B,B,A,B,B,NA,A,B,B,NA,A,NA,A,NA,A,A,NA,A,NA,B,B
Chr04,901,950,04_901_950,Chr04_19315213_19574666,B,B,A,B,NA,B,B,B,NA,B,B,A,B,A,NA,B,B,B,A,A,A,B,A,NA,NA,NA,A,A,A,A,B,A,A,NA,A,A,A,NA,B,B,A,NA,B,A,A,A,A,B,A,B,B,A,B,B,NA,NA,A,A,A,A,B,B,NA,B,NA,B,A,A,A,B,NA,A,A,B,B,B,B,B,B,A,B,NA,A,B,B,B,NA,B,A,B,NA,NA,A,NA,A,B,B,A,A,A,A,NA,B,A,A,B,NA,NA,NA,B,B,B,A,B,NA,A,A,A,NA,NA,NA,NA,A,B,A,B,A,A,A,A,A,B,A,B,B,A,B,B,B,A,A,NA,NA,A,B,B,A,B,B,A,B,B,NA,A,B,B,NA,A,NA,A,A,A,A,NA,A,NA,B,B
Chr04,951,1000,04_951_1000,Chr04_19576085_20375262,B,B,NA,B,NA,NA,B,B,NA,B,B,A,B,A,NA,B,B,B,A,A,A,B,A,NA,NA,NA,NA,A,A,A,NA,A,A,B,A,A,A,NA,B,B,A,NA,B,A,NA,A,A,B,A,B,B,A,B,NA,NA,NA,A,A,A,A,B,B,NA,B,A,B,A,NA,NA,B,NA,A,A,B,B,B,NA,B,B,A,B,NA,A,B,B,B,NA,NA,A,B,NA,NA,A,NA,A,B,B,A,A,A,A,NA,B,A,A,B,NA,NA,NA,B,B,B,A,B,NA,A,A,A,NA,B,NA,NA,A,B,A,B,A,A,A,A,A,NA,A,B,NA,A,B,B,B,A,A,NA,NA,A,B,B,A,B,B,A,NA,B,NA,A,B,B,NA,A,NA,A,A,A,A,NA,A,NA,B,B
Chr04,1001,1050,04_1001_1050,Chr04_20379611_20827096,B,NA,B,B,NA,A,B,B,NA,B,B,A,B,A,NA,B,B,B,A,A,A,B,A,NA,NA,NA,B,A,A,A,A,A,A,B,A,A,A,NA,B,B,A,NA,B,A,NA,A,A,B,A,B,B,A,B,A,NA,NA,A,A,A,A,A,B,NA,B,A,B,A,B,B,A,NA,A,A,NA,B,B,A,B,B,A,B,NA,A,B,NA,B,NA,A,A,B,B,NA,A,NA,A,B,B,A,A,A,A,NA,B,A,A,B,NA,NA,NA,B,B,B,NA,B,NA,A,A,A,NA,B,NA,NA,A,B,A,B,A,A,A,A,A,B,A,B,A,A,B,B,B,A,A,B,A,A,B,B,A,B,B,A,A,B,NA,A,B,B,NA,NA,NA,A,A,A,A,NA,A,NA,B,B
Chr04,1051,1100,04_1051_1100,Chr04_20828256_21207018,B,A,B,B,NA,A,B,B,NA,NA,B,A,B,A,NA,B,B,B,A,A,A,B,A,NA,NA,NA,B,A,A,A,A,A,A,B,A,A,A,NA,B,B,A,NA,B,A,NA,A,A,B,A,B,B,A,B,A,NA,B,A,A,A,A,A,B,NA,B,A,B,A,B,B,A,NA,A,A,A,B,B,A,B,B,NA,B,NA,A,B,A,B,NA,A,A,B,B,NA,A,NA,A,B,B,NA,A,A,A,NA,B,NA,NA,B,NA,NA,NA,B,B,B,B,B,NA,A,A,A,NA,B,NA,NA,A,B,NA,B,A,A,A,A,A,B,A,B,A,A,B,B,B,A,A,B,A,A,B,B,A,B,B,A,A,B,NA,A,B,B,NA,B,NA,NA,A,A,A,NA,A,NA,B,B
Chr04,1101,1150,04_1101_1150,Chr04_21217227_21635086,B,A,B,B,NA,A,B,B,NA,A,B,A,B,A,NA,B,B,B,A,A,A,B,A,NA,NA,NA,B,A,A,A,A,A,A,B,A,A,A,NA,B,NA,A,NA,B,A,NA,A,A,B,A,B,B,A,B,A,NA,B,A,A,A,A,A,B,NA,B,A,B,A,B,B,A,NA,A,A,A,B,NA,A,B,B,NA,B,NA,A,B,A,B,NA,A,A,B,B,NA,A,NA,A,B,B,B,A,NA,A,NA,B,NA,B,B,NA,NA,NA,B,B,B,NA,B,NA,A,A,A,NA,B,NA,NA,A,NA,B,B,A,A,A,A,A,B,A,B,A,A,B,B,B,A,A,B,A,A,B,B,A,B,B,A,A,B,NA,A,B,B,NA,B,NA,B,A,A,A,NA,A,NA,B,B
Chr04,1151,1200,04_1151_1200,Chr04_21635140_22329114,B,A,B,NA,NA,A,B,B,NA,A,B,A,B,A,NA,B,B,B,A,A,A,B,A,NA,NA,NA,B,A,A,A,A,A,A,B,A,A,A,NA,B,A,A,NA,B,A,NA,A,A,B,A,B,B,A,B,A,NA,B,A,A,A,A,A,B,NA,B,A,B,A,B,B,A,NA,A,A,A,B,A,A,B,B,NA,B,NA,NA,B,A,B,NA,A,A,NA,NA,NA,A,NA,A,B,B,B,A,B,A,NA,B,NA,B,NA,NA,NA,NA,B,B,B,A,B,NA,A,A,A,NA,B,NA,NA,A,A,B,B,A,A,A,A,NA,B,A,B,A,A,B,NA,B,A,A,B,A,A,NA,B,A,B,NA,A,A,B,NA,A,B,B,NA,B,NA,B,A,A,A,NA,A,NA,B,B
Chr04,1201,1250,04_1201_1250,Chr04_22346223_23215322,B,A,B,A,NA,A,B,NA,NA,A,B,A,B,A,B,B,B,A,A,A,A,B,NA,NA,B,NA,A,A,NA,NA,A,A,A,B,NA,A,A,NA,B,A,NA,NA,B,A,B,A,A,B,NA,B,B,A,B,A,NA,B,A,NA,A,NA,A,B,NA,A,NA,B,A,B,B,A,NA,A,A,A,A,A,A,B,B,B,NA,NA,B,B,A,B,NA,A,NA,A,NA,NA,A,NA,A,B,B,B,A,B,A,NA,NA,NA,B,A,NA,NA,NA,B,B,B,A,B,NA,A,NA,A,NA,B,NA,NA,B,A,B,B,A,A,NA,A,B,NA,A,B,A,A,B,A,B,A,A,B,A,A,A,NA,A,B,A,A,A,NA,NA,A,NA,B,NA,B,NA,B,A,A,A,NA,A,NA,B,A
Chr04,1251,1300,04_1251_1300,Chr04_23215470_23353865,B,A,B,A,NA,A,B,A,NA,A,B,A,B,A,B,B,B,A,A,A,A,B,B,NA,B,NA,A,A,B,B,A,A,A,B,B,A,A,NA,B,A,B,NA,B,A,B,A,A,B,B,B,B,A,B,A,NA,B,A,B,A,B,A,B,NA,A,NA,B,A,B,B,A,NA,A,A,A,A,A,A,B,B,B,A,NA,B,B,A,B,NA,A,B,A,NA,NA,A,NA,A,B,B,B,A,B,A,NA,A,NA,B,A,NA,NA,B,B,B,B,A,B,NA,A,B,A,NA,B,B,NA,B,A,B,B,A,A,B,A,B,NA,A,A,A,A,B,A,B,A,A,B,A,A,A,A,A,B,A,A,A,A,NA,A,A,B,NA,B,A,B,A,A,A,NA,A,NA,B,A
Chr04,1301,1350,04_1301_1350,Chr04_23365680_24212987,B,A,B,A,NA,A,B,A,NA,A,B,A,B,A,B,B,B,NA,NA,A,A,B,B,NA,B,NA,A,A,B,B,A,A,A,B,B,A,A,NA,B,A,B,NA,B,A,B,NA,A,B,B,B,B,A,B,A,NA,B,NA,B,A,B,A,B,NA,A,NA,B,A,B,B,A,NA,A,A,A,A,A,NA,B,B,B,A,NA,B,B,A,B,NA,A,B,A,NA,NA,NA,NA,A,B,B,B,A,B,A,NA,A,NA,B,A,NA,NA,B,B,B,B,A,B,NA,A,B,A,NA,B,B,NA,B,A,B,B,A,A,B,A,B,NA,A,A,A,NA,NA,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,NA,A,A,B,NA,B,A,B,A,A,A,NA,A,NA,B,A
Chr05,1,50,05_1_50,Chr05_2456_233879,A,A,B,B,NA,B,A,A,NA,B,B,A,B,B,NA,B,A,B,NA,B,B,B,B,NA,NA,NA,B,A,A,A,B,A,B,B,B,B,A,NA,B,A,B,NA,A,A,NA,A,A,A,NA,B,B,A,A,B,NA,A,A,B,A,NA,B,B,NA,B,NA,B,A,B,NA,B,NA,A,B,A,A,A,A,A,A,NA,A,NA,NA,B,A,B,NA,NA,A,A,B,NA,B,NA,NA,B,B,B,B,A,A,NA,A,A,A,A,NA,NA,NA,B,NA,B,B,A,NA,B,B,B,B,A,NA,NA,B,B,B,A,A,B,B,B,B,NA,B,A,B,A,B,B,A,B,A,NA,A,B,B,A,A,A,A,A,A,NA,NA,A,B,B,NA,A,A,B,A,B,NA,NA,B,NA,B,B
Chr05,51,100,05_51_100,Chr05_233962_298267,A,A,B,B,NA,B,A,A,NA,B,B,A,B,B,NA,B,A,B,NA,B,B,B,B,NA,NA,NA,B,A,A,A,B,A,B,B,B,B,A,NA,B,A,B,NA,A,A,NA,A,A,A,NA,B,B,A,A,B,NA,A,A,B,A,NA,B,B,NA,B,NA,B,A,B,NA,B,NA,A,B,A,A,A,A,A,A,B,A,NA,NA,B,A,B,NA,NA,A,A,B,NA,B,NA,NA,B,B,B,B,A,A,NA,A,A,A,A,B,NA,NA,B,NA,B,B,A,NA,B,B,B,B,A,NA,NA,B,B,B,A,A,B,B,B,B,NA,B,NA,B,A,B,B,A,B,A,NA,A,B,B,A,A,A,A,A,A,NA,NA,A,B,B,NA,A,A,B,A,B,NA,NA,B,NA,B,B
Chr05,101,150,05_101_150,Chr05_299974_977551,A,A,B,B,NA,B,A,A,NA,B,B,A,B,B,NA,B,A,B,NA,B,B,B,B,NA,NA,NA,B,A,A,A,B,A,B,B,B,B,A,NA,B,A,B,NA,A,A,NA,A,A,A,NA,B,B,A,A,B,NA,A,A,B,A,NA,B,B,NA,B,NA,B,A,B,NA,B,NA,A,B,A,A,A,A,A,A,NA,A,NA,NA,B,A,B,NA,B,A,A,B,NA,B,NA,NA,B,B,B,B,A,A,NA,A,A,A,A,NA,NA,NA,B,NA,B,B,A,NA,B,B,B,B,A,NA,NA,B,B,B,A,A,B,B,B,B,NA,B,A,B,A,B,B,A,B,A,NA,A,B,B,A,A,A,A,A,A,NA,NA,A,B,B,NA,A,A,B,A,B,NA,NA,B,NA,B,B
Chr05,151,200,05_151_200,Chr05_977728_1700771,A,A,B,B,NA,B,A,A,NA,B,B,A,B,B,NA,B,B,B,NA,B,B,B,B,NA,NA,NA,NA,A,A,A,B,A,B,B,B,B,A,NA,B,A,B,NA,A,A,NA,A,A,A,NA,B,B,A,A,B,NA,A,A,B,A,NA,B,B,NA,B,NA,B,A,B,NA,B,NA,A,B,A,A,A,A,A,A,NA,A,NA,NA,NA,A,B,NA,B,A,A,B,NA,B,NA,NA,B,B,B,B,A,A,NA,A,A,A,A,NA,NA,NA,B,NA,B,B,A,NA,B,B,B,B,A,NA,NA,B,B,B,A,A,B,B,B,B,NA,B,A,B,A,B,B,A,B,NA,NA,A,B,B,NA,A,A,A,A,A,NA,NA,A,B,B,NA,A,A,B,A,B,NA,NA,B,NA,B,B
Chr05,201,250,05_201_250,Chr05_1701065_2022055,A,A,B,B,NA,B,A,A,NA,B,B,A,B,B,NA,B,B,B,NA,B,B,B,B,NA,NA,NA,A,A,NA,A,B,A,B,B,B,B,A,NA,B,A,B,NA,A,A,NA,A,A,A,NA,B,B,A,A,B,NA,A,A,B,NA,NA,B,B,NA,B,NA,NA,NA,B,NA,B,NA,A,B,A,A,A,A,A,A,NA,A,NA,NA,A,A,B,NA,B,A,A,B,NA,B,NA,NA,B,B,B,B,A,A,NA,A,A,A,A,NA,NA,NA,B,NA,B,B,A,NA,B,B,B,B,A,NA,NA,B,B,B,A,A,B,B,B,B,NA,B,A,B,A,B,B,A,B,B,NA,A,B,B,B,A,A,A,A,A,NA,NA,A,B,B,NA,A,A,B,A,B,NA,NA,B,NA,B,B
Chr05,251,300,05_251_300,Chr05_2023094_2828367,A,A,A,B,NA,B,A,A,NA,B,B,A,B,B,NA,B,B,B,NA,B,B,A,B,NA,NA,NA,A,A,B,A,B,A,B,B,B,B,A,NA,B,A,B,NA,A,A,NA,A,A,A,NA,B,B,A,A,B,NA,A,NA,B,B,NA,B,B,NA,B,NA,A,B,B,NA,B,NA,A,B,A,A,A,A,A,A,NA,A,NA,NA,A,A,B,NA,B,A,A,B,NA,B,NA,NA,B,B,B,B,A,A,B,B,A,A,A,NA,NA,NA,NA,NA,B,A,A,NA,B,B,B,B,A,NA,NA,B,B,B,A,A,NA,B,A,B,NA,B,A,B,A,B,B,A,B,B,NA,A,B,B,B,A,A,A,A,A,NA,NA,A,B,B,NA,A,A,B,A,B,NA,NA,B,NA,B,B
Chr05,301,350,05_301_350,Chr05_2831067_3339589,A,A,A,B,NA,B,B,A,NA,B,B,B,B,B,NA,B,B,B,A,B,B,A,B,NA,NA,A,A,A,B,A,B,A,B,B,B,B,NA,NA,B,A,B,NA,A,A,A,B,A,A,NA,B,B,A,A,B,NA,A,B,B,B,NA,B,B,NA,B,NA,A,B,B,NA,B,NA,A,B,A,A,A,A,A,A,NA,A,NA,NA,A,NA,B,NA,B,A,A,B,NA,B,B,NA,B,B,B,B,A,A,B,B,A,A,A,NA,B,NA,A,NA,B,A,A,NA,B,B,B,B,A,NA,NA,B,B,B,A,A,A,B,A,B,NA,B,A,B,A,B,B,A,B,B,NA,A,B,B,B,A,A,A,A,B,NA,NA,NA,B,B,NA,A,A,B,A,B,NA,NA,B,NA,A,B
Chr05,351,400,05_351_400,Chr05_3341551_3707259,A,A,A,B,NA,B,B,A,NA,B,B,B,B,B,NA,A,B,B,A,B,B,A,B,NA,NA,NA,B,B,B,A,B,NA,B,B,B,B,B,NA,B,A,B,NA,NA,A,A,B,A,A,NA,B,B,A,A,B,NA,A,B,B,B,NA,B,B,NA,B,NA,A,B,B,A,B,NA,A,B,A,A,A,A,A,A,NA,A,NA,NA,A,B,B,NA,B,A,A,B,NA,B,B,NA,B,B,NA,B,B,A,B,B,A,A,A,NA,B,A,A,NA,B,A,A,NA,NA,B,B,B,A,NA,NA,B,B,NA,A,NA,A,B,A,B,NA,B,A,B,A,B,B,A,B,B,NA,A,B,B,B,A,A,A,A,B,NA,NA,B,B,NA,NA,A,A,B,A,NA,NA,NA,B,NA,A,B
Chr05,401,450,05_401_450,Chr05_3707644_4690548,A,NA,A,B,NA,NA,B,A,NA,NA,B,B,B,B,NA,A,B,B,A,B,B,A,B,NA,NA,NA,B,B,B,NA,NA,B,NA,B,B,B,B,NA,NA,NA,B,A,B,A,A,B,A,A,NA,NA,B,A,A,B,NA,A,B,B,B,NA,B,NA,NA,B,NA,A,B,B,A,B,NA,A,B,NA,A,A,A,A,A,NA,A,NA,NA,A,B,B,NA,B,A,A,NA,NA,NA,B,NA,B,NA,A,NA,B,A,NA,B,A,NA,A,NA,B,A,A,NA,B,A,A,NA,A,B,B,B,A,NA,NA,NA,B,A,A,B,A,B,A,B,NA,B,A,B,A,B,B,A,B,B,NA,A,B,B,NA,A,A,A,NA,B,NA,NA,B,B,A,NA,A,A,NA,A,A,NA,NA,B,NA,A,B
Chr05,451,500,05_451_500,Chr05_4691174_5438561,A,B,A,B,NA,A,B,A,NA,A,NA,B,B,B,NA,A,B,B,A,B,B,A,NA,B,NA,NA,B,B,B,B,A,B,NA,B,B,B,B,NA,A,B,B,A,B,A,A,B,A,A,NA,A,B,A,A,B,NA,NA,B,B,B,NA,B,A,NA,NA,NA,A,B,B,A,B,NA,A,B,B,A,A,A,A,A,NA,NA,NA,NA,A,B,B,NA,B,A,A,NA,NA,A,B,NA,B,A,A,A,B,A,NA,B,A,NA,A,NA,B,A,A,NA,A,A,A,NA,A,B,B,B,A,NA,NA,A,NA,A,A,B,A,B,A,B,NA,B,A,B,A,B,B,A,B,B,NA,A,B,B,A,A,A,NA,B,B,NA,NA,B,NA,A,NA,A,A,A,A,A,NA,NA,B,NA,A,B
Chr05,501,550,05_501_550,Chr05_5438585_5830688,A,B,A,B,NA,A,B,A,NA,A,A,B,B,B,NA,NA,B,B,A,B,B,A,A,B,NA,NA,NA,B,B,B,A,B,B,B,B,B,NA,NA,A,B,B,A,B,A,A,B,A,A,NA,A,B,A,A,B,NA,NA,B,B,B,NA,B,A,NA,A,NA,A,B,B,A,B,NA,A,B,B,A,A,A,NA,A,NA,B,NA,NA,A,B,B,B,A,A,NA,NA,NA,A,NA,NA,B,A,A,A,B,A,NA,B,A,A,A,NA,B,A,A,NA,A,A,A,NA,A,B,B,B,A,NA,NA,A,A,A,A,NA,A,B,A,B,NA,B,A,B,A,B,B,A,B,B,NA,A,B,B,A,A,A,B,B,B,NA,NA,NA,A,A,NA,A,A,NA,NA,A,NA,NA,B,NA,A,B
Chr05,551,600,05_551_600,Chr05_5831722_6053795,A,B,A,B,NA,A,B,A,NA,A,A,B,B,NA,NA,B,B,B,A,B,B,A,A,NA,NA,NA,A,B,B,B,A,B,B,B,B,B,A,NA,A,B,B,A,B,A,A,B,A,A,NA,A,B,A,A,B,NA,NA,B,B,B,NA,B,A,NA,A,NA,A,B,B,A,B,NA,A,B,B,A,A,A,B,NA,NA,B,NA,NA,A,B,B,B,A,A,B,NA,NA,A,NA,NA,B,A,A,A,B,A,NA,B,A,A,A,NA,B,A,A,NA,A,A,A,NA,A,B,B,B,A,NA,NA,A,A,A,A,A,A,B,A,B,NA,B,A,B,A,B,B,A,B,B,NA,A,B,B,A,A,A,B,B,B,NA,NA,A,A,A,NA,A,A,B,B,A,NA,NA,B,NA,A,B
Chr05,601,650,05_601_650,Chr05_6058795_8364780,NA,NA,NA,B,NA,NA,NA,NA,NA,NA,NA,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,A,B,NA,NA,NA,NA,NA,NA,NA,B,NA,NA,NA,NA,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,B,NA,NA,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B,NA,A,A,NA,A,NA,B,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,NA,A,NA,NA,NA,NA,NA,B,NA,NA,A,NA,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chr05,651,700,05_651_700,Chr05_8364907_8727528,B,A,B,B,NA,A,A,B,NA,B,B,B,A,B,NA,A,A,A,NA,A,A,A,B,A,NA,NA,A,B,B,A,B,NA,A,A,A,B,B,NA,B,NA,B,NA,A,NA,B,A,A,B,NA,B,NA,B,A,A,NA,NA,NA,B,A,NA,B,B,NA,B,NA,B,NA,A,B,A,NA,B,A,A,B,B,B,A,A,NA,A,NA,NA,B,A,A,NA,B,B,A,A,NA,B,NA,B,B,B,A,A,A,A,NA,B,B,B,A,NA,NA,NA,B,NA,B,B,B,NA,B,A,A,A,B,NA,NA,A,B,A,NA,B,B,A,B,B,NA,A,A,A,A,A,A,B,A,A,NA,B,A,A,B,A,B,A,A,A,B,NA,B,B,B,NA,B,NA,A,A,B,NA,NA,A,NA,B,A
Chr05,701,750,05_701_750,Chr05_8771224_9570943,B,A,B,B,NA,A,A,B,NA,B,B,B,A,B,NA,A,NA,B,NA,A,A,A,B,NA,NA,NA,A,B,B,A,NA,B,A,A,A,B,B,NA,B,B,B,NA,NA,A,B,A,A,B,NA,B,B,B,A,A,NA,NA,B,B,A,NA,B,B,NA,NA,NA,B,B,NA,B,A,NA,B,A,A,B,B,B,A,A,A,A,NA,NA,B,A,NA,A,B,NA,NA,A,NA,NA,NA,B,B,B,A,A,A,A,NA,B,B,B,A,NA,NA,NA,B,NA,B,B,B,NA,B,A,A,NA,B,NA,NA,A,B,A,A,B,B,A,NA,B,NA,A,A,A,A,A,A,B,NA,A,NA,NA,A,A,B,A,A,A,A,A,B,NA,B,B,B,NA,B,A,A,A,B,NA,NA,B,NA,NA,A
Chr05,751,800,05_751_800,Chr05_9570949_10935315,B,A,B,B,NA,A,A,B,NA,B,B,B,A,B,NA,A,B,B,NA,A,A,A,B,NA,NA,NA,A,B,B,NA,A,B,A,A,A,B,B,NA,B,B,B,NA,B,A,B,A,A,B,NA,B,NA,NA,A,A,NA,NA,B,B,A,NA,B,B,NA,A,NA,B,B,B,B,A,NA,B,A,A,B,B,B,NA,A,A,A,NA,NA,B,A,B,A,B,A,B,A,NA,A,NA,B,B,B,NA,A,A,A,A,B,B,B,NA,NA,NA,NA,B,NA,B,B,B,NA,B,A,NA,NA,B,NA,NA,A,B,NA,A,B,B,A,A,B,NA,NA,A,A,A,A,A,B,NA,A,NA,B,A,NA,NA,NA,A,A,A,A,NA,NA,B,B,B,NA,B,A,A,A,B,B,NA,B,NA,A,A
Chr05,801,850,05_801_850,Chr05_10935417_11899786,B,A,B,B,B,B,B,B,NA,NA,B,B,A,B,NA,NA,B,B,NA,A,NA,A,B,NA,NA,NA,A,B,B,B,A,B,A,A,A,B,NA,NA,B,B,B,NA,B,A,NA,A,NA,A,NA,B,A,A,B,B,NA,NA,B,B,A,NA,B,B,NA,A,NA,B,B,B,B,A,NA,B,A,A,B,B,B,B,A,A,A,NA,NA,B,A,B,A,B,A,B,A,NA,A,NA,B,B,NA,B,A,A,A,A,B,B,B,B,NA,NA,B,NA,B,B,B,B,NA,B,A,B,NA,B,NA,NA,A,B,B,A,B,B,A,NA,B,NA,B,A,A,A,A,A,B,A,A,NA,B,A,B,A,B,NA,NA,A,A,A,NA,B,B,B,NA,B,A,A,A,B,B,NA,B,NA,A,A
Chr05,851,900,05_851_900,Chr05_11901448_13455218,B,A,B,B,NA,B,B,B,NA,A,B,B,A,B,NA,B,B,NA,NA,A,B,A,B,NA,NA,NA,A,B,B,B,A,B,A,A,NA,B,A,NA,B,B,B,NA,B,A,NA,A,B,A,NA,B,A,A,B,B,NA,NA,B,B,A,NA,B,B,B,NA,NA,B,NA,B,B,A,NA,B,A,A,B,B,B,B,A,A,A,NA,NA,B,A,B,A,B,A,B,A,NA,A,NA,B,B,A,B,A,A,A,A,B,B,B,B,NA,NA,B,A,B,B,B,B,NA,B,A,B,NA,B,NA,NA,NA,B,B,A,B,B,A,B,B,NA,B,A,A,A,A,A,B,A,A,NA,B,B,B,A,B,B,B,A,A,A,NA,B,B,B,NA,B,A,NA,A,B,B,NA,B,NA,A,A
Chr05,901,950,05_901_950,Chr05_13455275_17921116,B,A,B,B,NA,B,B,B,NA,A,B,B,A,NA,NA,B,B,A,NA,A,B,A,B,NA,NA,NA,A,B,B,B,A,B,A,A,B,B,A,NA,B,B,B,NA,B,NA,NA,A,NA,A,NA,B,A,A,B,B,NA,NA,B,B,A,NA,B,B,B,B,NA,B,B,B,B,A,NA,B,A,A,B,B,B,B,A,A,A,B,NA,B,A,B,A,B,A,B,A,NA,A,NA,B,B,A,B,A,A,A,A,B,B,B,B,NA,NA,B,A,B,B,B,B,NA,B,A,B,NA,B,B,NA,B,B,B,A,B,B,A,B,B,NA,B,A,NA,A,A,A,NA,A,A,NA,B,B,B,A,B,B,B,A,A,A,NA,B,B,B,NA,B,A,B,A,B,B,NA,NA,NA,A,NA
Chr05,951,1000,05_951_1000,Chr05_17922024_19267669,B,A,B,B,NA,B,B,B,NA,NA,B,B,A,A,NA,B,B,A,NA,A,B,A,B,NA,NA,NA,A,B,B,NA,A,B,A,A,NA,B,A,NA,B,B,B,NA,B,B,NA,A,A,A,NA,B,A,A,B,B,NA,NA,B,B,A,NA,B,B,NA,B,NA,B,B,B,NA,A,NA,NA,A,A,B,B,B,B,A,A,NA,NA,NA,B,A,B,A,B,NA,B,A,NA,NA,NA,B,B,A,B,NA,A,NA,NA,B,B,B,B,NA,NA,B,A,B,B,B,B,NA,B,A,B,NA,B,B,NA,B,B,B,A,B,B,A,B,B,NA,B,A,B,A,A,A,A,A,A,NA,B,B,B,A,B,B,NA,A,A,A,NA,B,B,B,NA,B,A,B,NA,B,NA,NA,A,NA,A,B
